"Days_before_onset","DataSet","Feature","P.val","Mean.Emp","Mean.Null","Diff","P.val.adj","Adj_Stars"
0,"All Features","Streptococcus_thermophilus_bac",9.43415184504267e-05,0.0114520303030303,0.00324169197469197,0.00821033832833833,0.0276553796269659,"*"
0,"All Features","ARO.PWY..chorismate.biosynthesis.I_path",0.000187282480543787,0.0103252820512821,0.00421934498834499,0.00610593706293711,0.0276553796269659,"*"
0,"All Features","CITRULBIO.PWY..L.citrulline.biosynthesis_path",0.000658089144041996,0.0118836036186036,0.00529721933621934,0.00658638428238426,0.0463083291315764,"*"
0,"All Features","FERMENTATION.PWY..mixed.acid.fermentation_path",0.000602053234430255,0.00969498368298368,0.0030522886002886,0.00664269508269508,0.0463083291315764,"*"
0,"All Features","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation_path",0.000184926671146557,0.00920744910644911,0.00333605328005328,0.00587139582639583,0.0276553796269659,"*"
0,"All Features","PWY.5667..CDP.diacylglycerol.biosynthesis.I_path",0.000444088510262752,0.00688999278499278,0.0031320656010656,0.00375792718392718,0.0437180466769776,"*"
0,"All Features","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation_path",0.000684675908392269,0.00995311777111777,0.00360724542124542,0.00634587234987235,0.0463083291315764,"*"
0,"All Features","PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I_path",0.00014801438507873,0.00877960273060273,0.00282517793317793,0.0059544247974248,0.0276553796269659,"*"
0,"All Features","PWY.5898..superpathway.of.menaquinol.12.biosynthesis_path",0.000387586236623689,0.00843243978243978,0.0030949686979687,0.00533747108447108,0.0437180466769776,"*"
0,"All Features","PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.oxopent.4.enoate_path",0.000794976043077493,0.0128746647796648,0.00399980253080253,0.00887486224886227,0.0469565849444439,"*"
0,"All Features","PWY.6749..CMP.legionaminate.biosynthesis.I_path",0.000402879271893039,0.0102076384726385,0.00303910822510822,0.00716853024753028,0.0437180466769776,"*"
0,"All Features","COLISTIN_rest.x",1.85211015836235e-05,0.00953664923964924,0.00320076179376179,0.00633588744588745,0.00820484800154521,"**"
0,"All Features","TRICLOSAN_rest.x",3.4807538041637e-08,0.0263953665223665,0.00529880042180042,0.0210965661005661,3.08394787048904e-05,"***"
0,"All Features","X1028097184.WP_063853881_1.1.1.mph.C..mph.C..phosphotransferase.2.MACROLIDE.MACROLIDE.Mph.C._family_macrolide_2_.phosphotransferase_rest.x",0.000647082812180757,0.00277023742923743,0.000790971472971473,0.00197926595626596,0.0463083291315764,"*"
0,"All Features","X1028097652.WP_063854349_1.1.1.msr.C..msr.C..target_protection.2.MACROLIDE.MACROLIDE.ABC.F_type_ribosomal_protection_protein_Msr.C._rest.x",0.000731734320363509,0.00720055666555667,0.00127149028749029,0.00592906637806638,0.0463083291315764,"*"
0,"BacRest","COLISTIN_rest",0.00336580384874118,0.0584270805860806,0.0252358743478743,0.0331912062382063,0.0456653259272473,"*"
0,"BacRest","MACROLIDE_rest",0.00158071778102728,0.0405226352536353,0.0242641801531802,0.0162584551004551,0.0306659249519292,"*"
0,"BacRest","TRICLOSAN_rest",0.000686863950282871,0.131488601065601,0.0249489908979909,0.10653961016761,0.0199877409532315,"*"
0,"BacRest","X0.WP_000506490_1.1.1.fabI.fabI.mutation.2...enoyl._acyl.carrier.protein__reductase_FabI_rest",2.83897809223934e-05,0.036287,0.0161082126762127,0.0201787873237873,0.00275380874947216,"**"
